License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2017,520E,N,0,0,0,9,9,0,0,0,9,0,6,3
2017,520E,R,0,0,0,80,17,61,3,3,77,0,9,8
2017,520E,SUM,0,0,0,88,25,61,3,3,86,0,15,10
2017,520W,N,0,0,0,47,34,13,0,3,45,6,20,9
2017,520W,R,0,0,0,160,64,87,9,12,149,14,25,25
2017,520W,SUM,0,0,0,208,98,101,9,14,193,20,45,34
2017,530,N,0,0,0,27,12,15,0,9,18,3,0,9
2017,530,R,0,0,0,133,51,74,9,17,116,14,8,29
2017,530,SUM,0,0,0,160,63,89,9,26,134,17,8,38
2017,540,N,0,0,0,99,74,25,0,11,88,17,37,20
2017,540,R,0,0,0,267,100,152,15,13,254,29,49,22
2017,540,SUM,0,0,0,366,174,178,15,24,341,46,86,42
2017,560,N,0,0,0,91,77,15,0,20,71,11,40,26
2017,560,R,0,0,0,269,95,166,9,6,263,20,43,32
2017,560,SUM,0,0,0,360,171,180,9,26,334,31,83,57
2017,570,N,0,0,0,22,14,2,6,0,22,0,6,9
2017,570,R,0,0,0,124,41,83,0,3,121,3,13,25
2017,570,SUM,0,0,0,146,55,85,6,3,143,3,19,34
2017,575,N,0,0,0,7,5,2,0,0,7,0,2,3
2017,575,R,0,0,0,147,35,103,9,6,141,12,17,6
2017,575,SUM,0,0,0,154,40,105,9,6,148,12,19,9
2017,580,N,0,0,0,0,0,0,0,0,0,0,0,0
2017,580,SUM,0,0,0,0,0,0,0,0,0,0,0,0
2017,580N,N,0,0,0,141,99,42,0,20,121,6,51,43
2017,580N,R,0,0,0,312,111,188,14,25,288,17,43,50
2017,580N,SUM,0,0,0,453,210,230,14,45,408,23,94,93
2017,580S,N,0,0,0,58,39,19,0,29,29,6,14,19
2017,580S,R,0,0,0,112,34,78,0,12,100,0,15,18
2017,580S,SUM,0,0,0,169,73,96,0,40,129,6,30,38
2017,590,N,0,0,0,82,35,46,1,16,66,0,9,26
2017,590,R,0,0,0,578,217,344,17,56,522,38,35,142
2017,590,SUM,0,0,0,660,252,389,19,72,588,38,43,168
2017,5XX,N,0,0,0,6,3,3,0,3,3,0,3,0
2017,5XX,R,0,0,0,9,3,3,3,0,9,3,0,0
2017,5XX,SUM,0,0,0,14,6,6,3,3,11,3,3,0
2017,600,N,0,0,0,0,0,0,0,0,0,0,0,0
2017,600,R,0,0,0,3,3,0,0,0,3,0,0,3
2017,600,SUM,0,0,0,3,3,0,0,0,3,0,0,3
2017,611,N,0,0,0,0,0,0,0,0,0,0,0,0
2017,611,R,0,0,0,3,3,0,0,0,3,0,3,0
2017,611,SUM,0,0,0,3,3,0,0,0,3,0,3,0
2017,620,N,0,0,0,26,15,10,1,16,10,0,3,11
2017,620,R,0,0,0,106,55,46,5,43,63,5,14,37
2017,620,SUM,0,0,0,132,70,55,6,59,73,5,17,48
2017,621,N,0,0,0,18,12,6,0,7,11,0,3,9
2017,621,R,0,0,0,119,50,68,0,21,97,2,15,33
2017,621,SUM,0,0,0,136,62,74,0,28,108,2,18,42
2017,622,N,0,0,0,27,8,18,1,7,21,0,2,6
2017,622,R,0,0,0,162,45,111,6,21,141,0,7,38
2017,622,SUM,0,0,0,189,54,129,7,28,162,0,9,45
2017,630,N,0,0,0,1,0,1,0,0,1,0,0,0
2017,630,R,0,0,0,6,4,2,0,2,5,0,0,4
2017,630,SUM,0,0,0,8,4,3,0,2,6,0,0,4
2017,631,N,0,0,0,11,7,4,0,8,3,2,0,5
2017,631,R,0,0,0,63,27,34,2,21,42,1,6,20
2017,631,SUM,0,0,0,74,34,38,2,29,46,3,6,25
2017,632,N,0,0,0,3,3,0,0,3,0,0,0,3
2017,632,R,0,0,0,20,15,5,0,6,13,0,7,7
2017,632,SUM,0,0,0,23,18,5,0,9,13,0,7,10
2017,650,N,0,0,0,0,0,0,0,0,0,0,0,0
2017,650,R,0,0,0,3,0,3,0,0,3,0,0,0
2017,650,SUM,0,0,0,3,0,3,0,0,3,0,0,0
2017,651,N,0,0,0,0,0,0,0,0,0,0,0,0
2017,651,R,0,0,0,3,3,0,0,0,3,0,3,0
2017,651,SUM,0,0,0,3,3,0,0,0,3,0,3,0
2017,680,N,0,0,0,2,0,2,0,0,2,0,0,0
2017,680,R,0,0,0,14,2,12,0,2,12,0,0,2
2017,680,SUM,0,0,0,16,2,14,0,2,14,0,0,2
2017,690,N,0,0,0,3,0,2,1,0,3,0,0,0
2017,690,R,0,0,0,67,32,36,0,11,57,0,2,30
2017,690,SUM,0,0,0,70,32,38,1,11,60,0,2,30
2017,700,N,0,0,0,96,42,48,6,41,55,2,18,22
2017,700,R,0,0,0,393,159,222,12,76,317,0,49,110
2017,700,SUM,0,0,0,489,201,270,18,117,372,2,67,132
2017,701E,N,0,0,0,22,20,2,0,6,16,0,3,17
2017,701E,R,0,0,0,29,20,6,3,0,29,3,14,3
2017,701E,SUM,0,0,0,50,40,8,3,6,45,3,17,20
2017,701W,N,0,0,0,11,8,3,0,3,8,0,3,5
2017,701W,R,0,0,0,23,6,14,3,3,20,0,6,0
2017,701W,SUM,0,0,0,34,14,18,3,6,28,0,9,5
2017,702,N,0,0,0,29,8,21,0,9,20,0,2,6
2017,702,R,0,0,0,109,38,65,6,37,71,0,12,26
2017,702,SUM,0,0,0,137,45,86,6,46,91,0,13,32
2017,703,N,0,0,0,3,0,3,0,0,3,0,0,0
2017,703,R,0,0,0,3,0,3,0,0,3,0,0,0
2017,703,SUM,0,0,0,6,0,6,0,0,6,0,0,0
2017,704,N,0,0,0,69,31,35,3,18,51,0,0,31
2017,704,R,0,0,0,264,108,140,17,59,205,3,12,92
2017,704,SUM,0,0,0,333,139,174,20,77,256,3,12,123
2017,705,N,0,0,0,38,15,23,0,10,27,3,3,9
2017,705,R,0,0,0,69,24,42,3,6,63,0,2,22
2017,705,SUM,0,0,0,107,39,65,3,16,91,3,5,31
2017,7XX,N,0,0,0,10,4,6,0,0,10,0,0,4
2017,7XX,R,0,0,0,6,6,0,0,0,6,0,0,6
2017,7XX,SUM,0,0,0,16,10,6,0,0,16,0,0,10
2017,Reg_1,N,0,0,0,118,105,14,0,31,87,0,60,45
2017,Reg_1,R,0,0,0,813,499,305,9,133,680,12,326,162
2017,Reg_1,SUM,0,0,0,931,604,319,9,164,767,12,385,207
2017,Reg_2,N,0,0,0,544,385,155,5,68,476,11,265,109
2017,Reg_2,R,0,0,0,4468,2311,2045,112,473,3995,28,1539,736
2017,Reg_2,SUM,0,0,0,5012,2695,2200,117,541,4471,38,1803,845
2017,Reg_3,N,0,0,0,2925,1880,1010,35,541,2384,19,911,950
2017,Reg_3,R,0,0,0,10979,4762,5738,478,948,10031,307,2456,1994
2017,Reg_3,SUM,0,0,0,13904,6642,6748,514,1489,12415,325,3367,2944
2017,Reg_4,N,0,0,0,1277,793,450,34,229,1048,29,326,435
2017,Reg_4,R,0,0,0,4410,1728,2459,222,543,3866,107,528,1091
2017,Reg_4,SUM,0,0,0,5686,2521,2909,256,772,4914,136,853,1526
2017,Reg_5,N,0,0,0,607,406,194,7,112,495,51,191,164
2017,Reg_5,R,0,0,0,2355,840,1415,100,169,2186,170,273,395
2017,Reg_5,SUM,0,0,0,2962,1247,1609,107,281,2682,221,464,559
2017,Reg_6,N,0,0,0,91,44,43,4,40,51,2,8,35
2017,Reg_6,R,0,0,0,568,240,316,13,127,442,8,56,175
2017,Reg_6,SUM,0,0,0,659,284,359,16,167,492,10,64,210
2017,Reg_7,N,0,0,0,277,127,141,9,87,190,5,28,95
2017,Reg_7,R,0,0,0,894,360,491,43,181,713,6,95,260
2017,Reg_7,SUM,0,0,0,1171,488,632,52,268,903,10,123,354
2017,Reg_X,N,18205,0,0,10,1,9,0,0,10,0,0,1
2017,Reg_X,R,95771,0,0,12,3,9,0,0,12,0,0,3
2017,Reg_X,SUM,113976,0,0,21,4,17,0,0,21,0,0,4
2017,State,N,18205,0,0,5849,3741,2015,94,1109,4741,115,1788,1835
2017,State,R,95771,0,0,24498,10743,12778,977,2574,21924,636,5272,4815
2017,State,SUM,113976,0,0,30348,14484,14793,1071,3682,26665,751,7060,6650
2017,XXX,N,18205,0,0,10,1,9,0,0,10,0,0,1
2017,XXX,R,95771,0,0,12,3,9,0,0,12,0,0,3
2017,XXX,SUM,113976,0,0,21,4,17,0,0,21,0,0,4
2018,100,N,150,1359,9,11,11,0,0,3,9,0,11,0
2018,100,R,1565,13564,9,54,44,10,0,9,45,0,22,22
2018,100,SUM,1715,14923,9,66,55,10,0,12,53,0,33,22
2018,101,N,40,316,8,0,0,0,0,0,0,0,0,0
2018,101,R,1236,10014,8,54,35,18,2,16,39,0,25,9
2018,101,SUM,1276,10330,8,54,35,18,2,16,39,0,25,9
2018,102,N,26,175,7,3,3,0,0,3,0,0,3,0
2018,102,R,1369,9806,7,20,17,3,0,7,13,0,10,7
2018,102,SUM,1394,9980,7,23,20,3,0,10,13,0,13,7
2018,103,N,42,312,7,3,3,0,0,0,3,0,3,0
2018,103,R,1681,14167,8,47,31,16,0,16,31,0,28,3
2018,103,SUM,1724,14478,8,50,34,16,0,16,33,0,31,3
2018,104,N,73,631,9,6,6,0,0,3,3,0,3,3
2018,104,R,1028,8932,9,76,54,23,0,25,51,0,32,22
2018,104,SUM,1100,9563,9,82,59,23,0,28,54,0,34,25
2018,109,N,9,75,9,0,0,0,0,0,0,0,0,0
2018,109,R,350,3237,9,25,9,16,0,5,20,0,9,0
2018,109,SUM,358,3312,9,25,9,16,0,5,20,0,9,0
2018,110,N,23,183,8,3,3,0,0,0,3,0,3,0
2018,110,R,611,4582,8,22,13,9,0,6,16,0,10,3
2018,110,SUM,634,4766,8,25,16,9,0,6,19,0,13,3
2018,120,N,46,424,9,3,0,3,0,3,0,0,0,0
2018,120,R,1125,8694,8,46,46,0,0,9,36,0,40,6
2018,120,SUM,1171,9118,8,49,46,3,0,12,36,0,40,6
2018,121,N,396,2855,7,57,56,1,0,33,24,0,41,14
2018,121,R,1759,17455,10,192,88,100,4,24,168,0,54,35
2018,121,SUM,2155,20310,9,249,144,102,4,57,192,0,95,49
2018,122,N,146,955,7,17,17,0,0,9,9,0,11,6
2018,122,R,1274,10800,9,41,25,16,0,3,38,0,21,3
2018,122,SUM,1420,11755,8,58,42,16,0,12,46,0,33,9
2018,123,N,118,1109,9,11,11,0,0,0,11,0,9,3
2018,123,R,654,5167,8,42,25,17,0,9,33,0,22,3
2018,123,SUM,771,6276,8,54,37,17,0,9,44,0,31,6
2018,124,N,27,143,5,3,3,0,0,3,0,0,0,3
2018,124,R,254,1801,7,23,16,8,0,0,23,0,16,0
2018,124,SUM,281,1943,7,26,19,8,0,3,23,0,16,3
2018,130,N,65,483,7,3,3,0,0,0,3,0,3,0
2018,130,R,1068,7210,7,49,41,8,0,9,40,0,25,16
2018,130,SUM,1133,7692,7,52,44,8,0,9,43,0,28,16
2018,132,N,20,123,6,3,0,3,0,3,0,0,0,0
2018,132,R,280,2579,9,19,9,10,0,3,16,0,0,9
2018,132,SUM,300,2703,9,22,9,12,0,6,16,0,0,9
2018,140,N,43,267,6,3,3,0,0,0,3,0,3,0
2018,140,R,500,4096,8,36,32,4,0,3,33,0,19,13
2018,140,SUM,543,4363,8,39,34,4,0,3,36,0,22,13
2018,141,N,12,89,8,3,3,0,0,0,3,0,3,0
2018,141,R,108,739,7,0,0,0,0,0,0,0,0,0
2018,141,SUM,119,827,7,3,3,0,0,0,3,0,3,0
2018,150,N,183,1209,7,14,14,0,0,6,9,0,3,11
2018,150,R,121,1101,9,35,35,0,0,3,31,0,22,13
2018,150,SUM,304,2310,8,49,49,0,0,9,40,0,25,24
2018,151,N,63,373,6,9,6,3,0,0,9,0,0,6
2018,151,R,75,504,7,9,9,0,0,3,6,0,6,3
2018,151,SUM,138,876,6,18,15,3,0,3,15,0,6,9
2018,170,N,23,140,6,0,0,0,0,0,0,0,0,0
2018,170,R,307,2176,7,13,7,6,0,0,13,0,3,4
2018,170,SUM,330,2316,7,13,7,6,0,0,13,0,3,4
2018,1XX,R,27,144,5,2,0,2,0,0,2,0,0,0
2018,1XX,SUM,33,173,5,2,0,2,0,0,2,0,0,0
2018,200,N,61,639,11,6,3,3,0,0,6,0,3,0
2018,200,R,456,3417,8,22,13,10,0,7,16,0,7,6
2018,200,SUM,517,4056,8,28,16,12,0,7,22,0,9,6
2018,201,N,81,575,7,17,11,5,0,3,14,0,9,3
2018,201,R,1398,9496,7,144,63,79,2,14,129,0,44,19
2018,201,SUM,1479,10072,7,160,74,84,2,17,143,0,53,22
2018,202,N,79,515,7,6,6,0,0,0,6,0,6,0
2018,202,R,833,6353,8,47,38,9,0,6,41,0,38,0
2018,202,SUM,912,6869,8,53,43,9,0,6,46,0,43,0
2018,203,N,24,245,10,0,0,0,0,0,0,0,0,0
2018,203,R,984,6723,7,84,15,67,2,9,75,0,6,9
2018,203,SUM,1008,6968,7,84,15,67,2,9,75,0,6,9
2018,204,N,67,286,4,8,3,5,0,0,8,0,3,0
2018,204,R,948,6604,7,118,41,75,2,13,105,0,28,12
2018,204,SUM,1015,6890,7,125,44,80,2,13,113,0,31,12
2018,210,N,228,1427,6,62,27,35,0,0,62,0,15,11
2018,210,R,1385,9497,7,318,109,202,6,24,293,3,63,43
2018,210,SUM,1613,10924,7,379,136,238,6,24,355,3,78,55
2018,211,N,63,435,7,13,3,10,0,6,7,0,3,0
2018,211,R,505,3704,7,87,42,41,3,13,74,0,27,16
2018,211,SUM,567,4138,7,99,45,51,3,18,81,0,30,16
2018,212E,N,136,846,6,30,17,12,0,8,21,0,11,6
2018,212E,R,680,5091,8,225,79,140,6,25,200,0,57,22
2018,212E,SUM,816,5937,7,255,96,153,6,33,222,0,68,28
2018,212W,N,168,1043,6,32,17,15,0,14,18,0,11,6
2018,212W,R,618,4251,7,124,40,85,0,9,115,0,25,14
2018,212W,SUM,786,5294,7,156,57,100,0,24,133,0,37,20
2018,213,N,78,392,5,13,3,11,0,3,11,0,3,0
2018,213,R,634,6195,10,130,38,83,9,19,112,0,32,7
2018,213,SUM,713,6587,9,144,41,94,9,22,122,0,34,7
2018,214,N,76,454,6,6,6,0,0,0,6,0,3,3
2018,214,R,438,3676,8,69,28,37,3,0,69,0,16,13
2018,214,SUM,514,4130,8,75,34,37,3,0,75,0,19,15
2018,215,N,353,2205,6,94,43,49,3,8,86,0,25,17
2018,215,R,2954,23083,8,617,247,351,19,80,537,0,196,50
2018,215,SUM,3306,25288,8,711,289,401,22,88,623,0,222,67
2018,216,N,61,404,7,3,3,0,0,3,0,0,0,3
2018,216,R,438,2949,7,58,32,26,0,4,54,0,9,23
2018,216,SUM,499,3353,7,61,35,26,0,7,54,0,9,26
2018,217,N,89,525,6,15,10,5,0,3,12,0,0,10
2018,217,R,707,4616,7,101,26,73,3,8,93,0,10,16
2018,217,SUM,796,5141,7,116,36,78,3,11,106,0,10,26
2018,240,N,106,582,6,15,3,12,0,3,12,0,0,3
2018,240,R,1548,11528,7,240,68,169,3,11,229,3,37,28
2018,240,SUM,1654,12110,7,254,71,181,3,14,240,3,37,31
2018,250,N,17,95,6,0,0,0,0,0,0,0,0,0
2018,250,R,130,1241,10,33,31,2,0,11,22,0,18,14
2018,250,SUM,147,1336,9,33,31,2,0,11,22,0,18,14
2018,260,N,8,53,7,3,0,3,0,3,0,0,0,0
2018,260,R,340,3486,10,63,9,54,0,28,36,0,6,3
2018,260,SUM,348,3539,10,66,9,57,0,31,36,0,6,3
2018,261,N,45,256,6,9,9,0,0,0,9,0,6,3
2018,261,R,647,4439,7,100,56,42,3,16,85,0,28,28
2018,261,SUM,691,4695,7,109,64,42,3,16,93,0,34,31
2018,262,N,20,135,7,3,0,0,3,3,0,0,0,0
2018,262,R,336,2955,9,114,9,105,0,6,108,0,6,3
2018,262,SUM,356,3089,9,117,9,105,3,9,108,0,6,3
2018,270,N,605,4098,7,79,63,16,0,9,70,0,45,18
2018,270,R,2270,18653,8,362,174,183,5,39,323,3,119,52
2018,270,SUM,2875,22751,8,441,238,199,5,48,393,3,164,71
2018,280,N,70,426,6,20,17,3,0,0,20,0,6,11
2018,280,R,127,801,6,16,13,3,0,0,16,0,9,3
2018,280,SUM,198,1227,6,36,30,6,0,0,36,0,15,15
2018,281,N,184,1194,7,28,23,3,3,11,17,0,14,9
2018,281,R,1140,8868,8,128,83,45,0,22,106,0,60,24
2018,281,SUM,1324,10062,8,157,106,48,3,33,123,0,74,32
2018,282,N,9,60,7,0,0,0,0,0,0,0,0,0
2018,282,R,224,1474,7,30,7,22,0,3,26,0,0,7
2018,282,SUM,233,1534,7,30,7,22,0,3,26,0,0,7
2018,283,N,84,511,6,9,9,0,0,3,6,0,3,6
2018,283,R,997,7072,7,87,62,25,0,13,74,0,44,18
2018,283,SUM,1081,7583,7,96,70,25,0,16,80,0,47,23
2018,284,N,38,329,9,3,3,0,0,3,0,0,3,0
2018,284,R,249,1638,7,28,22,6,0,6,22,0,13,9
2018,284,SUM,287,1967,7,31,25,6,0,9,22,0,15,9
2018,285,N,71,658,9,4,1,3,0,4,0,0,1,0
2018,285,R,1351,10905,8,107,69,38,0,22,85,0,44,25
2018,285,SUM,1421,11563,8,111,70,41,0,26,85,0,45,25
2018,290,N,47,269,6,6,3,3,0,3,3,0,3,0
2018,290,R,208,1216,6,56,13,43,0,13,43,0,13,0
2018,290,SUM,255,1484,6,62,15,46,0,15,46,0,15,0
2018,291,N,100,633,6,21,13,8,0,3,18,0,10,3
2018,291,R,819,5547,7,209,86,115,8,29,181,0,64,22
2018,291,SUM,919,6180,7,230,99,123,8,31,199,0,73,25
2018,292,N,80,443,6,8,6,3,0,3,6,0,6,0
2018,292,R,1411,10069,7,156,68,82,6,16,140,3,46,19
2018,292,SUM,1492,10512,7,164,73,85,6,18,146,3,51,19
2018,293,N,141,958,7,25,14,11,0,5,19,0,3,11
2018,293,R,1287,9356,7,151,86,63,2,32,119,0,57,29
2018,293,SUM,1427,10315,7,175,100,74,2,37,138,0,60,40
2018,298,N,35,326,9,3,3,0,0,0,3,0,0,3
2018,298,R,343,2906,9,97,47,43,6,22,75,0,28,19
2018,298,SUM,378,3233,9,99,50,43,6,22,77,0,28,22
2018,2XX,N,26,149,6,6,3,3,0,3,3,0,3,0
2018,2XX,R,81,502,6,6,3,0,3,0,6,0,3,0
2018,2XX,SUM,107,651,6,12,6,3,3,3,9,0,6,0
2018,300,N,347,2147,6,113,66,42,6,20,93,0,43,23
2018,300,R,1220,7000,6,360,183,171,6,64,296,3,88,91
2018,300,SUM,1567,9148,6,473,248,213,12,84,389,3,131,114
2018,301,N,137,907,7,25,14,11,0,8,17,0,3,11
2018,301,R,951,5723,6,138,66,68,3,33,104,0,44,22
2018,301,SUM,1087,6630,6,163,80,79,3,41,122,0,47,33
2018,302,N,249,1707,7,60,23,37,0,3,57,0,17,6
2018,302,R,693,3969,6,183,89,75,19,15,168,3,47,39
2018,302,SUM,943,5676,6,243,112,112,19,18,225,3,64,45
2018,309,N,46,218,5,11,11,0,0,0,11,0,6,6
2018,309,R,182,1157,6,36,11,19,6,0,36,0,3,8
2018,309,SUM,229,1375,6,48,23,19,6,0,48,0,9,14
2018,310,N,168,1038,6,29,26,3,0,9,20,0,6,20
2018,310,R,584,4647,8,72,69,0,3,16,56,0,38,30
2018,310,SUM,752,5685,8,100,94,3,3,24,76,0,44,50
2018,311,N,286,1411,5,89,51,38,0,23,66,0,9,43
2018,311,R,1619,11694,7,454,118,311,25,32,422,0,55,63
2018,311,SUM,1904,13105,7,543,169,348,25,54,488,0,64,106
2018,312,N,223,1149,5,97,71,26,0,11,86,0,20,51
2018,312,R,1433,8389,6,315,129,180,6,16,300,0,35,94
2018,312,SUM,1656,9538,6,413,200,206,6,27,386,0,55,145
2018,313,N,362,2148,6,129,120,9,0,3,126,0,68,51
2018,313,R,813,5188,6,182,110,66,5,16,166,6,66,38
2018,313,SUM,1175,7336,6,310,230,75,5,19,292,6,135,89
2018,314,N,401,2448,6,164,130,28,6,17,147,0,60,71
2018,314,R,1306,8433,7,401,169,217,16,28,373,0,99,70
2018,314,SUM,1707,10881,6,565,299,245,21,45,520,0,158,140
2018,315,N,504,2921,6,155,94,61,0,29,127,0,37,57
2018,315,R,1369,8318,6,271,120,142,9,43,228,0,63,57
2018,315,SUM,1873,11239,6,426,214,204,9,72,355,0,100,114
2018,316,N,70,423,6,17,17,0,0,0,17,0,11,6
2018,316,R,72,339,5,13,6,3,3,0,13,0,3,3
2018,316,SUM,142,762,5,30,23,3,3,0,30,0,15,9
2018,317,N,242,1367,6,101,63,38,0,20,81,0,40,23
2018,317,R,985,5944,6,326,90,225,11,5,321,0,54,37
2018,317,SUM,1227,7311,6,427,153,263,11,25,401,0,93,60
2018,318,N,108,926,9,19,14,5,0,11,7,0,9,6
2018,318,R,1137,11037,10,165,95,67,3,26,139,0,76,20
2018,318,SUM,1246,11962,10,184,110,72,3,37,147,0,84,25
2018,319,N,151,1144,8,16,9,7,0,3,13,0,9,0
2018,319,R,1218,10646,9,179,110,66,3,27,153,0,63,47
2018,319,SUM,1368,11790,9,195,119,73,3,29,166,0,72,47
2018,320,N,191,1170,6,41,20,21,0,9,32,0,14,6
2018,320,R,832,5030,6,148,64,79,6,13,135,0,48,16
2018,320,SUM,1024,6199,6,189,83,100,6,22,168,0,62,21
2018,321,N,241,2026,8,37,17,20,0,7,30,3,11,3
2018,321,R,930,5485,6,134,52,62,20,28,106,0,25,28
2018,321,SUM,1171,7511,6,171,70,82,20,35,136,3,36,31
2018,322,N,326,1933,6,60,34,23,3,9,51,3,14,17
2018,322,R,691,3752,5,132,54,68,9,13,119,0,48,6
2018,322,SUM,1017,5685,6,192,88,91,12,21,171,3,62,23
2018,323,N,301,1895,6,57,34,20,3,6,51,0,14,20
2018,323,R,848,5304,6,142,69,66,7,13,129,0,41,28
2018,323,SUM,1149,7198,6,199,103,86,9,18,180,0,55,48
2018,324,N,445,2951,7,80,48,28,3,9,71,0,23,26
2018,324,R,1019,6772,7,202,88,104,9,25,177,0,41,47
2018,324,SUM,1463,9723,7,281,137,133,12,34,248,0,64,73
2018,325,N,482,2698,6,143,69,66,9,17,125,0,37,31
2018,325,R,1509,8360,6,302,138,143,21,31,271,3,100,35
2018,325,SUM,1992,11058,6,444,207,209,29,49,396,3,137,67
2018,326,N,92,579,6,26,17,9,0,0,26,0,11,6
2018,326,R,421,2554,6,59,19,37,3,9,50,0,9,9
2018,326,SUM,513,3133,6,85,36,46,3,9,76,0,21,15
2018,327,N,335,2326,7,76,37,39,0,23,53,0,17,20
2018,327,R,822,4994,6,188,69,110,9,19,169,0,38,31
2018,327,SUM,1157,7320,6,264,106,148,9,42,222,0,55,51
2018,328,N,156,988,6,48,23,26,0,11,37,0,14,9
2018,328,R,527,3065,6,142,80,53,9,10,132,0,48,32
2018,328,SUM,683,4053,6,191,103,79,9,22,169,0,62,40
2018,329,N,454,3199,7,125,57,69,0,14,111,3,31,23
2018,329,R,1470,8184,6,291,113,171,6,41,250,6,69,38
2018,329,SUM,1924,11384,6,416,170,240,6,55,361,9,101,60
2018,330,N,368,2378,7,58,36,22,0,3,55,0,19,17
2018,330,R,721,4694,7,108,55,47,6,16,92,0,23,32
2018,330,SUM,1089,7072,7,166,91,69,6,19,147,0,42,49
2018,331,N,331,2189,7,70,34,33,2,11,58,0,23,11
2018,331,R,1590,10897,7,264,78,173,13,19,245,3,44,32
2018,331,SUM,1921,13085,7,333,112,206,15,30,303,3,66,43
2018,332,N,278,1756,6,62,23,36,3,11,50,0,17,6
2018,332,R,1139,7332,6,183,75,96,12,21,161,3,46,25
2018,332,SUM,1417,9088,6,244,97,132,15,33,212,3,63,31
2018,333,N,126,655,5,31,17,14,0,3,29,0,9,9
2018,333,R,855,5151,6,141,70,66,6,13,129,0,28,41
2018,333,SUM,982,5807,6,173,87,80,6,15,157,0,37,50
2018,334,N,82,522,6,5,3,2,0,0,5,0,0,3
2018,334,R,557,3878,7,123,54,62,6,43,80,0,16,39
2018,334,SUM,639,4400,7,128,57,64,6,43,85,0,16,41
2018,335,N,82,503,6,16,11,5,0,3,13,0,3,9
2018,335,R,1259,9471,8,145,79,66,0,23,123,3,60,16
2018,335,SUM,1341,9974,7,161,91,71,0,26,136,3,63,24
2018,339,N,40,293,7,6,6,0,0,0,6,0,0,6
2018,339,R,712,5320,8,82,18,60,3,6,75,9,2,7
2018,339,SUM,752,5613,8,88,24,60,3,6,81,9,2,13
2018,340,N,241,1626,7,43,34,9,0,9,34,0,21,13
2018,340,R,1976,14950,8,301,116,178,6,19,282,6,66,44
2018,340,SUM,2217,16576,8,344,150,187,6,28,316,6,87,57
2018,341,N,63,529,8,3,3,0,0,0,3,0,0,3
2018,341,R,657,5370,8,90,43,47,0,12,78,0,37,6
2018,341,SUM,720,5900,8,93,46,47,0,12,81,0,37,9
2018,343,N,68,566,8,11,9,3,0,0,11,0,9,0
2018,343,R,1050,8696,8,116,47,61,8,22,94,0,22,25
2018,343,SUM,1118,9262,8,127,56,64,8,22,105,0,31,25
2018,350,N,85,498,6,6,3,3,0,0,6,0,0,3
2018,350,R,1112,8708,8,132,50,78,3,9,123,0,35,16
2018,350,SUM,1197,9206,8,138,53,81,3,9,128,0,35,19
2018,360,N,667,4390,7,213,140,71,3,34,179,0,66,74
2018,360,R,1523,10056,7,420,170,215,36,24,396,6,107,57
2018,360,SUM,2190,14445,7,633,310,285,39,58,575,6,172,131
2018,361,N,138,1127,8,13,9,5,0,6,8,0,6,3
2018,361,R,378,3138,8,34,19,15,0,3,31,0,9,10
2018,361,SUM,516,4265,8,47,28,19,0,9,38,0,15,13
2018,362,N,266,1700,6,77,40,34,3,16,60,0,20,20
2018,362,R,553,3918,7,99,38,47,14,22,77,0,28,9
2018,362,SUM,820,5618,7,176,77,81,17,38,137,0,48,29
2018,370,N,73,418,6,23,14,6,3,6,17,0,11,3
2018,370,R,739,4753,6,82,35,44,3,7,75,4,19,13
2018,370,SUM,812,5172,6,105,49,50,6,13,92,4,30,15
2018,380,N,188,1029,6,60,27,31,3,8,52,6,14,7
2018,380,R,3255,24916,8,583,254,302,27,55,528,193,7,55
2018,380,SUM,3443,25945,8,644,281,333,29,63,580,199,21,62
2018,388,N,32,115,4,11,11,0,0,0,11,0,9,3
2018,388,R,152,893,6,16,0,13,3,0,16,0,0,0
2018,388,SUM,183,1008,6,27,11,13,3,0,27,0,9,3
2018,390,N,133,718,5,67,46,21,0,17,50,0,17,29
2018,390,R,939,8344,9,251,56,186,9,3,248,0,31,25
2018,390,SUM,1072,9062,9,318,102,207,9,20,298,0,48,54
2018,391,N,326,1984,6,146,97,46,3,28,118,0,54,43
2018,391,R,1944,15233,8,359,116,225,18,15,344,0,69,46
2018,391,SUM,2270,17217,8,505,212,272,21,43,462,0,123,89
2018,392,N,90,696,8,23,20,3,0,9,14,0,14,6
2018,392,R,1128,7792,7,164,98,66,0,32,132,0,64,35
2018,392,SUM,1217,8487,7,187,118,69,0,41,146,0,78,40
2018,393,N,371,1891,5,173,131,40,2,39,134,0,60,71
2018,393,R,1679,10633,6,403,113,265,25,44,359,0,63,50
2018,393,SUM,2050,12523,6,576,244,305,27,83,493,0,122,121
2018,3XX,N,102,723,7,40,29,9,3,17,23,0,14,14
2018,3XX,R,124,748,6,22,3,15,3,3,19,0,3,0
2018,3XX,SUM,226,1470,7,62,32,24,6,20,42,0,17,14
2018,400,N,12,64,5,6,3,3,0,0,6,0,3,0
2018,400,R,117,530,5,6,0,6,0,0,6,0,0,0
2018,400,SUM,129,594,5,12,3,10,0,0,12,0,3,0
2018,401,N,59,385,7,17,3,11,3,0,17,0,0,3
